ARO_accession	ARO_gene_family	ARO_length	ARO_name	ARO_taxonomy_id	ARO_taxonomy_name
3001216	major facilitator superfamily (MFS) antibiotic efflux pump	1209	mdtH	511145	Escherichia coli str. K-12 substr. MG1655
3002837	lincosamide nucleotidyltransferase (LNU)	495	lnuC	1311	Streptococcus agalactiae
3000026	multidrug and toxic compound extrusion (MATE) transporter	1356	mepA	1280	Staphylococcus aureus
3001391	TEM beta-lactamase	861	TEM-214	562	Escherichia coli
3001453	OXA beta-lactamase	825	OXA-148	470	Acinetobacter baumannii
3002005	CTX-M beta-lactamase	876	CTX-M-147	573	Klebsiella pneumoniae
3002790	quinolone resistance protein (qnr)	657	QnrS1	58097	Salmonella enterica subsp. enterica serovar Bovismorbificans
3002774	quinolone resistance protein (qnr)	645	QnrB61	57706	Citrobacter braakii
3002637	APH(2'')	906	APH(2'')-IVa	37734	Enterococcus casseliflavus
3001797	OXA beta-lactamase	801	OXA-46	287	Pseudomonas aeruginosa
3002458	LEN beta-lactamase	861	LEN-8	244366	Klebsiella variicola
3000792	resistance-nodulation-cell division (RND) antibiotic efflux pump	1248	mdtA	511145	Escherichia coli str. K-12 substr. MG1655
3002783	quinolone resistance protein (qnr)	645	QnrB71	57706	Citrobacter braakii
3000194	tetracycline-resistant ribosomal protection protein	1920	tetW	831	Butyrivibrio fibrisolvens
3002937	vanS	1107	vanSG	1351	Enterococcus faecalis
3002272	VIM beta-lactamase	801	VIM-2	287	Pseudomonas aeruginosa
3000844	TUS beta-lactamase	747	TUS-1	929704	Myroides odoratus DSM 2801
3002794	quinolone resistance protein (qnr)	657	QnrS5	646	Aeromonas sobria
3001651	OXA beta-lactamase	825	OXA-130	470	Acinetobacter baumannii
3000413	sulfonamide resistant sul	792	sul3	562	Escherichia coli
3001544	OXA beta-lactamase	822	OXA-357	471	Acinetobacter calcoaceticus
3000937	TEM beta-lactamase	861	TEM-71	573	Klebsiella pneumoniae
3002181	MIR beta-lactamase	1146	MIR-16	61645	Enterobacter asburiae
3002497	PDC beta-lactamase	1194	PDC-1	208964	Pseudomonas aeruginosa PAO1
3001843	ACT beta-lactamase	1146	ACT-22	550	Enterobacter cloacae
3002863	trimethoprim resistant dihydrofolate reductase dfr	510	dfrA8	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3001489	OXA beta-lactamase	825	OXA-217	470	Acinetobacter baumannii
3001667	OXA beta-lactamase	825	OXA-202	470	Acinetobacter baumannii
3001818	ACC beta-lactamase	1161	ACC-4	562	Escherichia coli
3001539	OXA beta-lactamase	822	OXA-352	471	Acinetobacter calcoaceticus
3001566	OXA beta-lactamase	825	OXA-380	470	Acinetobacter baumannii
3002927	glycopeptide resistance gene cluster	696	vanRL	1351	Enterococcus faecalis
3002537	AAC(3)	819	AAC(3)-IIIb	287	Pseudomonas aeruginosa
3002725	quinolone resistance protein (qnr)	648	QnrB11	546	Citrobacter freundii
3001442	OXA beta-lactamase	825	OXA-117	470	Acinetobacter baumannii
3002480	OXA beta-lactamase	825	OXA-144	470	Acinetobacter baumannii
3001563	OXA beta-lactamase	825	OXA-377	470	Acinetobacter baumannii
3000903	TEM beta-lactamase	861	TEM-33	562	Escherichia coli
3001788	OXA beta-lactamase	798	OXA-204	573	Klebsiella pneumoniae
3002720	quinolone resistance protein (qnr)	681	QnrB6	549	Pantoea agglomerans
3001513	OXA beta-lactamase	822	OXA-325	471	Acinetobacter calcoaceticus
3003556	SHW beta-lactamase	750	SLB-1	150120	Shewanella livingstonensis
3001864	CTX-M beta-lactamase	876	CTX-M-1	562	Escherichia coli
3000874	TEM beta-lactamase	861	TEM-2	287	Pseudomonas aeruginosa
3002162	FOX beta-lactamase	1149	FOX-10	573	Klebsiella pneumoniae
3002147	DHA beta-lactamase	1140	DHA-16	582	Morganella morganii
3001094	SHV beta-lactamase	861	SHV-36	573	Klebsiella pneumoniae
3001373	TEM beta-lactamase	861	TEM-182	729	Haemophilus parainfluenzae
3002627	ANT(6)	855	aadK	224308	Bacillus subtilis subsp. subtilis str. 168
3002520	OCH beta-lactamase	1173	OCH-7	529	Ochrobactrum anthropi
3002402	OXY beta-lactamase	873	OXY-2-7	571	Klebsiella oxytoca
3000789	resistance-nodulation-cell division (RND) antibiotic efflux pump	1227	mdsA	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
3001704	OXA beta-lactamase	825	OXA-87	470	Acinetobacter baumannii
3001845	ACT beta-lactamase	1146	ACT-25	550	Enterobacter cloacae
3002464	LEN beta-lactamase	861	LEN-16	573	Klebsiella pneumoniae
3002426	OKP beta-lactamase	861	OKP-A-9	573	Klebsiella pneumoniae
3002410	OXY beta-lactamase	873	OXY-4-1	571	Klebsiella oxytoca
3001123	SHV beta-lactamase	861	SHV-69	573	Klebsiella pneumoniae
3002276	VIM beta-lactamase	801	VIM-6	303	Pseudomonas putida
3001137	SHV beta-lactamase	861	SHV-83	573	Klebsiella pneumoniae
3001812	OXA beta-lactamase	798	OXA-54	70863	Shewanella oneidensis
3000809	resistance-nodulation-cell division (RND) antibiotic efflux pump	1464	OpmD	208964	Pseudomonas aeruginosa PAO1
3002443	OKP beta-lactamase	861	OKP-B-10	573	Klebsiella pneumoniae
3002591	AAC(6')	519	AAC(6')-Ib-Suzhou	550	Enterobacter cloacae
3000893	TEM beta-lactamase	858	TEM-22	573	Klebsiella pneumoniae
3002680	chloramphenicol acetyltransferase (CAT)	633	catB8	90370	Salmonella enterica subsp. enterica serovar Typhi
3001122	SHV beta-lactamase	861	SHV-67	573	Klebsiella pneumoniae
3002868	trimethoprim resistant dihydrofolate reductase dfr	498	dfrG	1280	Staphylococcus aureus
3001177	SHV beta-lactamase	861	SHV-133	573	Klebsiella pneumoniae
3001612	OXA beta-lactamase	825	OXA-51	470	Acinetobacter baumannii
3002483	class A LRA beta-lactamase	981	LRA-5	506522	uncultured bacterium BLR5
3002801	quinolone resistance protein (qnr)	657	QnrVC4	648	Aeromonas caviae
3000812	resistance-nodulation-cell division (RND) antibiotic efflux pump	1404	mtrE	485	Neisseria gonorrhoeae
3002314	KPC beta-lactamase	882	KPC-4	573	Klebsiella pneumoniae
3000368	glycopeptide resistance gene cluster	1032	vanC	1353	Enterococcus gallinarum
3000553	resistance-nodulation-cell division (RND) antibiotic efflux pump	744	adeR	470	Acinetobacter baumannii
3001628	OXA beta-lactamase	825	OXA-93	470	Acinetobacter baumannii
3001954	CTX-M beta-lactamase	876	CTX-M-94	562	Escherichia coli
3002040	CMY beta-lactamase	1143	CMY-29	562	Escherichia coli
3001408	OXA beta-lactamase	801	OXA-13	287	Pseudomonas aeruginosa
3001892	CTX-M beta-lactamase	876	CTX-M-30	546	Citrobacter freundii
3003182	NDM beta-lactamase	813	NDM-13	562	Escherichia coli
3002941	vanS	1038	vanSO	43767	Rhodococcus hoagii
3001937	CTX-M beta-lactamase	876	CTX-M-76	51288	Kluyvera ascorbata
3002242	CARB beta-lactamase	915	CARB-3	287	Pseudomonas aeruginosa
3000392	Erm 23S ribosomal RNA methyltransferase	540	Erm(37)	83332	Mycobacterium tuberculosis H37Rv
3001106	SHV beta-lactamase	861	SHV-49	573	Klebsiella pneumoniae
3001399	OXA beta-lactamase	831	OXA-4	287	Pseudomonas aeruginosa
3001018	TEM beta-lactamase	861	TEM-151	562	Escherichia coli
3000990	TEM beta-lactamase	861	TEM-128	562	Escherichia coli
3002866	trimethoprim resistant dihydrofolate reductase dfr	489	dfrD	1639	Listeria monocytogenes
3001637	OXA beta-lactamase	825	OXA-106	470	Acinetobacter baumannii
3002983	resistance-nodulation-cell division (RND) antibiotic efflux pump	3132	amrB	272560	Burkholderia pseudomallei K96243
3002686	chloramphenicol acetyltransferase (CAT)	624	catP	1502	Clostridium perfringens
3002533	AAC(3)	861	AAC(3)-IIa	28425	Plasmid pWP113a
3002220	IMP beta-lactamase	741	IMP-29	287	Pseudomonas aeruginosa
3002338	GES beta-lactamase	864	GES-9	287	Pseudomonas aeruginosa
3002300	VIM beta-lactamase	801	VIM-30	287	Pseudomonas aeruginosa
3002454	LEN beta-lactamase	840	LEN-1	573	Klebsiella pneumoniae
3002336	GES beta-lactamase	864	GES-7	562	Escherichia coli
3002764	quinolone resistance protein (qnr)	681	QnrB49	546	Citrobacter freundii
3001051	TEM beta-lactamase	861	TEM-191	470	Acinetobacter baumannii
3000377	resistance-nodulation-cell division (RND) antibiotic efflux pump	1152	MexA	208964	Pseudomonas aeruginosa PAO1
3000166	major facilitator superfamily (MFS) antibiotic efflux pump	1206	tet(B)	203855	Gram-negative bacterium TC71
3000182	major facilitator superfamily (MFS) antibiotic efflux pump	1176	tet(Y)	77644	IncQ plasmid pIE1120
3001299	non-erm 23S ribosomal RNA methyltransferase (G748)	843	tlrB conferring tylosin resistance	1906	Streptomyces fradiae
3003479	major facilitator superfamily (MFS) antibiotic efflux pump	627	tetR	220341	Salmonella enterica subsp. enterica serovar Typhi str. CT18
3003562	blaF family beta-lactamase	885	blaF	1766	Mycolicibacterium fortuitum
3003071	macrolide phosphotransferase (MPH)	900	mphF	77133	uncultured bacterium
3002698	major facilitator superfamily (MFS) antibiotic efflux pump	1230	cmlB	548	Klebsiella aerogenes
3000535	ATP-binding cassette (ABC) antibiotic efflux pump	1935	macB	485	Neisseria gonorrhoeae
3001195	SHV beta-lactamase	861	SHV-156	573	Klebsiella pneumoniae
3001048	TEM beta-lactamase	861	TEM-188	28901	Salmonella enterica
3002364	PER beta-lactamase	927	PER-2	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3000951	TEM beta-lactamase	861	TEM-84	562	Escherichia coli
3002324	KPC beta-lactamase	876	KPC-14	573	Klebsiella pneumoniae
3002039	CMY beta-lactamase	1146	CMY-28	562	Escherichia coli
3002326	KPC beta-lactamase	882	KPC-16	573	Klebsiella pneumoniae
3001633	OXA beta-lactamase	825	OXA-79	470	Acinetobacter baumannii
3002732	quinolone resistance protein (qnr)	681	QnrB17	546	Citrobacter freundii
3002932	vanS	1344	vanSB	1351	Enterococcus faecalis
3001662	OXA beta-lactamase	843	OXA-164	470	Acinetobacter baumannii
3002542	AAC(3)	861	AAC(3)-VIIIa	1906	Streptomyces fradiae
3002617	ANT(3'')	792	aadA17	651	Aeromonas media
3001930	CTX-M beta-lactamase	876	CTX-M-69	562	Escherichia coli
3000921	TEM beta-lactamase	861	TEM-52	573	Klebsiella pneumoniae
3002196	IMP beta-lactamase	741	IMP-5	470	Acinetobacter baumannii
3003049	major facilitator superfamily (MFS) antibiotic efflux pump	1692	rosB	34054	Yersinia enterocolitica (type O:8)
3000180	major facilitator superfamily (MFS) antibiotic efflux pump	1263	tetA(P)	1502	Clostridium perfringens
3002155	FOX beta-lactamase	1149	FOX-1	573	Klebsiella pneumoniae
3001872	CTX-M beta-lactamase	876	CTX-M-9	562	Escherichia coli
3003105	trimethoprim resistant dihydrofolate reductase dfr	489	dfrA3	2525	Plasmid pAZ1
3001943	CTX-M beta-lactamase	876	CTX-M-82	562	Escherichia coli
3003175	CARB beta-lactamase	852	CARB-19	670	Vibrio parahaemolyticus
3002460	LEN beta-lactamase	861	LEN-10	1263083	Klebsiella variicola CAG:634
3004867	NDM beta-lactamase	813	NDM-24	588	Providencia stuartii
3002789	quinolone resistance protein (qnr)	645	QnrD2	149385	Salmonella enterica subsp. enterica serovar Hadar
3002969	glycopeptide resistance gene cluster	573	vanXYN	1352	Enterococcus faecium
3002296	VIM beta-lactamase	801	VIM-26	573	Klebsiella pneumoniae
3000656	resistance-nodulation-cell division (RND) antibiotic efflux pump	663	AcrS	511145	Escherichia coli str. K-12 substr. MG1655
3001572	OXA beta-lactamase	825	OXA-386	470	Acinetobacter baumannii
3001620	OXA beta-lactamase	825	OXA-75	509170	Acinetobacter baumannii SDF
3003020	trimethoprim resistant dihydrofolate reductase dfr	459	dfrA25	58095	Salmonella enterica subsp. enterica serovar Agona
3002024	CMY beta-lactamase	1146	CMY-13	562	Escherichia coli
3001822	ACT beta-lactamase	1146	ACT-2	61645	Enterobacter asburiae
3001096	SHV beta-lactamase	861	SHV-38	573	Klebsiella pneumoniae
3002521	OCH beta-lactamase	1173	OCH-8	529	Ochrobactrum anthropi
3003152	SHV beta-lactamase	861	SHV-185	573	Klebsiella pneumoniae
3002281	VIM beta-lactamase	801	VIM-11	287	Pseudomonas aeruginosa
3001909	CTX-M beta-lactamase	876	CTX-M-47	562	Escherichia coli
3002255	CARB beta-lactamase	897	CARB-16	256325	Psychrobacter maritimus
3000962	TEM beta-lactamase	861	TEM-95	562	Escherichia coli
3001672	OXA beta-lactamase	825	OXA-120	470	Acinetobacter baumannii
3002772	quinolone resistance protein (qnr)	681	QnrB59	546	Citrobacter freundii
3000254	major facilitator superfamily (MFS) antibiotic efflux pump	1539	emrY	562	Escherichia coli
3000997	TEM beta-lactamase	861	TEM-133	573	Klebsiella pneumoniae
3000779	resistance-nodulation-cell division (RND) antibiotic efflux pump	1452	adeH	509173	Acinetobacter baumannii AYE
3000969	TEM beta-lactamase	861	TEM-106	562	Escherichia coli
3002562	AAC(6')	441	AAC(6')-Is	70346	Acinetobacter variabilis
3002351	GES beta-lactamase	864	GES-22	470	Acinetobacter baumannii
3003202	TLA beta-lactamase	945	TLA-1	562	Escherichia coli
3002850	rifampin ADP-ribosyltransferase (Arr)	453	arr-5	573	Klebsiella pneumoniae
3002716	quinolone resistance protein (qnr)	681	QnrB3	562	Escherichia coli
3000970	TEM beta-lactamase	861	TEM-107	573	Klebsiella pneumoniae
3002084	CMY beta-lactamase	1146	CMY-71	546	Citrobacter freundii
3001977	CTX-M beta-lactamase	876	CTX-M-117	562	Escherichia coli
3002743	quinolone resistance protein (qnr)	645	QnrB28	546	Citrobacter freundii
3002305	VIM beta-lactamase	801	VIM-35	571	Klebsiella oxytoca
3001783	OXA beta-lactamase	786	OXA-163	550	Enterobacter cloacae
3001702	OXA beta-lactamase	822	OXA-133	40216	Acinetobacter radioresistens
3002956	vanY	807	vanYB	1351	Enterococcus faecalis
3001068	SHV beta-lactamase	858	SHV-9	573	Klebsiella pneumoniae
3003047	major facilitator superfamily (MFS) antibiotic efflux pump	1545	qacB	1280	Staphylococcus aureus
3002967	glycopeptide resistance gene cluster	582	vanXYE	1351	Enterococcus faecalis
3001622	OXA beta-lactamase	825	OXA-77	470	Acinetobacter baumannii
3002441	OKP beta-lactamase	861	OKP-B-8	573	Klebsiella pneumoniae
3001047	TEM beta-lactamase	858	TEM-187	584	Proteus mirabilis
3002439	OKP beta-lactamase	861	OKP-B-6	573	Klebsiella pneumoniae
3002213	IMP beta-lactamase	741	IMP-22	294	Pseudomonas fluorescens
3001136	SHV beta-lactamase	861	SHV-82	573	Klebsiella pneumoniae
3001426	OXA beta-lactamase	828	OXA-32	287	Pseudomonas aeruginosa
3001903	CTX-M beta-lactamase	876	CTX-M-41	584	Proteus mirabilis
3001882	CTX-M beta-lactamase	876	CTX-M-20	584	Proteus mirabilis
3001691	OXA beta-lactamase	831	OXA-228	106648	Acinetobacter bereziniae
3002814	Cfr 23S ribosomal RNA methyltransferase	1050	clbA	1412898	Bacillus amyloliquefaciens CC178
3001767	OXA beta-lactamase	810	OXA-137	52584	Brachyspira pilosicoli
3001765	OXA beta-lactamase	810	OXA-136	52584	Brachyspira pilosicoli
3002545	AAC(6')	558	AAC(6')-Ia	2508	Plasmid R
3002530	AAC(3)	531	AAC(3)-Ib	287	Pseudomonas aeruginosa
3002170	MIR beta-lactamase	1146	MIR-5	61645	Enterobacter asburiae
3002777	quinolone resistance protein (qnr)	645	QnrB65	546	Citrobacter freundii
3001070	SHV beta-lactamase	861	SHV-11	573	Klebsiella pneumoniae
3002829	ABC-F ATP-binding cassette ribosomal protection protein	1569	vgaA	1280	Staphylococcus aureus
3000973	TEM beta-lactamase	861	TEM-110	573	Klebsiella pneumoniae
3002734	quinolone resistance protein (qnr)	645	QnrB19	562	Escherichia coli
3002160	FOX beta-lactamase	1149	FOX-7	573	Klebsiella pneumoniae
3001338	SHV beta-lactamase	900	SHV-100	573	Klebsiella pneumoniae
3002618	ANT(3'')	792	aadA21	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3002357	NDM beta-lactamase	813	NDM-7	562	Escherichia coli
3002290	VIM beta-lactamase	801	VIM-20	287	Pseudomonas aeruginosa
3000939	TEM beta-lactamase	861	TEM-73	584	Proteus mirabilis
3002424	OKP beta-lactamase	861	OKP-A-7	573	Klebsiella pneumoniae
3001012	TEM beta-lactamase	861	TEM-145	562	Escherichia coli
3002262	IND beta-lactamase	720	IND-6	253	Chryseobacterium indologenes
3001981	CTX-M beta-lactamase	876	CTX-M-122	562	Escherichia coli
3002813	ATP-binding cassette (ABC) antibiotic efflux pump	1434	lmrB	1423	Bacillus subtilis
3000768	small multidrug resistance (SMR) antibiotic efflux pump	330	abeS	557600	Acinetobacter baumannii AB307-0294
3002756	quinolone resistance protein (qnr)	681	QnrB41	546	Citrobacter freundii
3001129	SHV beta-lactamase	861	SHV-75	573	Klebsiella pneumoniae
3002995	ROB beta-lactamase	918	ROB-1	75985	Mannheimia haemolytica
3003014	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA16	562	Escherichia coli
3002420	OKP beta-lactamase	861	OKP-A-3	573	Klebsiella pneumoniae
3002013	CMY beta-lactamase	1146	CMY-2	573	Klebsiella pneumoniae
3003016	trimethoprim resistant dihydrofolate reductase dfr	510	dfrA20	747	Pasteurella multocida
3002286	VIM beta-lactamase	801	VIM-16	287	Pseudomonas aeruginosa
3001329	major facilitator superfamily (MFS) antibiotic efflux pump	1227	mdtG	331111	Escherichia coli O139:H28 str. E24377A
3001571	OXA beta-lactamase	825	OXA-385	470	Acinetobacter baumannii
3001631	OXA beta-lactamase	843	OXA-96	470	Acinetobacter baumannii
3001859	IMI beta-lactamase	879	IMI-2	61645	Enterobacter asburiae
3001378	TEM beta-lactamase	861	TEM-201	562	Escherichia coli
3001548	OXA beta-lactamase	831	OXA-361	28090	Acinetobacter lwoffii
3000206	major facilitator superfamily (MFS) antibiotic efflux pump	1056	emrK	562	Escherichia coli
3001192	SHV beta-lactamase	858	SHV-153	573	Klebsiella pneumoniae
3001516	OXA beta-lactamase	822	OXA-328	471	Acinetobacter calcoaceticus
3002506	PDC beta-lactamase	1194	PDC-7	287	Pseudomonas aeruginosa
3002373	VEB beta-lactamase	900	VEB-4	584	Proteus mirabilis
3003557	SHW beta-lactamase	735	SFB-1	56812	Shewanella frigidimarina
3001710	OXA beta-lactamase	825	OXA-211	40214	Acinetobacter johnsonii
3002358	NDM beta-lactamase	813	NDM-8	562	Escherichia coli
3001801	OXA beta-lactamase	801	OXA-147	287	Pseudomonas aeruginosa
3003551	multidrug and toxic compound extrusion (MATE) transporter	1182	emeA	1201292	Enterococcus faecalis ATCC 29212
3001088	SHV beta-lactamase	861	SHV-30	550	Enterobacter cloacae
3001793	OXA beta-lactamase	831	OXA-320	584	Proteus mirabilis
3000498	Erm 23S ribosomal RNA methyltransferase	801	ErmF	817	Bacteroides fragilis
3002136	DHA beta-lactamase	1140	DHA-7	550	Enterobacter cloacae
3001616	OXA beta-lactamase	825	OXA-68	470	Acinetobacter baumannii
3002761	quinolone resistance protein (qnr)	681	QnrB46	573	Klebsiella pneumoniae
3002943	vanH	972	vanHB	1351	Enterococcus faecalis
3003110	chloramphenicol acetyltransferase (CAT)	633	catB10	287	Pseudomonas aeruginosa
3002298	VIM beta-lactamase	801	VIM-28	287	Pseudomonas aeruginosa
3000781	resistance-nodulation-cell division (RND) antibiotic efflux pump	3177	adeJ	470	Acinetobacter baumannii
3000892	TEM beta-lactamase	858	TEM-21	573	Klebsiella pneumoniae
3001542	OXA beta-lactamase	831	OXA-355	106648	Acinetobacter bereziniae
3003057	resistance-nodulation-cell division (RND) antibiotic efflux pump	1401	smeF	40324	Stenotrophomonas maltophilia
3001520	OXA beta-lactamase	822	OXA-332	471	Acinetobacter calcoaceticus
3001856	CMY beta-lactamase	1146	CFE-1	562	Escherichia coli
3002414	OXY beta-lactamase	873	OXY-6-2	571	Klebsiella oxytoca
3001827	ACT beta-lactamase	1140	ACT-16	550	Enterobacter cloacae
3002245	CARB beta-lactamase	867	CARB-6	666	Vibrio cholerae
3003197	ANT(3'')	792	aadA25	1075089	Pasteurella multocida 36950
3002400	OXY beta-lactamase	873	OXY-2-5	571	Klebsiella oxytoca
3002396	OXY beta-lactamase	873	OXY-2-1	571	Klebsiella oxytoca
3000215	methicillin resistant PBP2	1758	mecR1	359786	Staphylococcus aureus subsp. aureus JH9
3001536	OXA beta-lactamase	822	OXA-349	471	Acinetobacter calcoaceticus
3000956	TEM beta-lactamase	834	TEM-89	584	Proteus mirabilis
3002333	GES beta-lactamase	864	GES-4	573	Klebsiella pneumoniae
3001440	OXA beta-lactamase	825	OXA-115	470	Acinetobacter baumannii
3002601	ANT(3'')	792	aadA	562	Escherichia coli
3002893	major facilitator superfamily (MFS) antibiotic efflux pump	1539	tcr3	1894	Kitasatospora aureofaciens
3002898	streptothricin acetyltransferase (SAT)	543	SAT-3	562	Escherichia coli
3000476	major facilitator superfamily (MFS) antibiotic efflux pump	1233	tet(31)	29491	Aeromonas salmonicida subsp. salmonicida
3004254	glycopeptide resistance gene cluster	345	vanVB	226185	Enterococcus faecalis V583
3003576	pmr phosphoethanolamine transferase	1644	eptA	316407	Escherichia coli str. K-12 substr. W3110
3002674	chloramphenicol acetyltransferase (CAT)	660	Clostridium butyricum catB	1492	Clostridium butyricum
3002541	AAC(3)	867	AAC(3)-VIIa	1927	Streptomyces rimosus
3002857	trimethoprim resistant dihydrofolate reductase dfr	552	dfrA26	562	Escherichia coli
3001610	OXA beta-lactamase	828	OXA-243	85698	Achromobacter xylosoxidans
3001668	OXA beta-lactamase	825	OXA-219	470	Acinetobacter baumannii
